"JUD" "DEN_JUD" "DEN_CIRC" "NrAlegatoriListe" "NrAlegatoriListePermanent" "NrAlegatoriListeSuplimentare" "NrAlegatoriUrnaSpeciala" "NrAlegatoriPrezentatiLaUrne" "NrAlegatoriPrezentiLaUrneListaPermanenta" "NrAlegatoriPrezentiLaUrneListaSuplimentara" "NrAlegatoriPrezentiLaUrneListaSpeciala" "NrBuletineVotPrimite" "NrBuletineVotAnulate" "TotalVoturiValabilExprimateLaNivelSectie" "NrVoturiNule" "NrVoturiAlbe" "UNIUNEA SOCIAL LIBERALÃ" "UNIUNEA DEMOCRATÃ MAGHIARÃ DIN ROMÂNIA" "ALIANÞA ROMÂNIA DREAPTÃ" "PARTIDUL ROMÂNIA MARE" "PARTIDUL POPORULUI - DAN DIACONESCU" "ERDÉLYI MAGYAR NÉPPÁRT - PARTIDUL POPULAR MAGHIAR DIN TRANSILVANIA" "PARTIDUL ECOLOGIST ROMÂN" "PARTIDUL SOCIAL DEMOCRAT AL MUNCITORILOR" "PARTIDUL NAÞIONAL DEMOCRAT CREªTIN" "PARTIDUL POPULAR" "PARTIDUL POPULAR ªI AL PROTECÞIEI SOCIALE" "PARTIDUL ALIANÞA SOCIALISTÃ" "BOTOªANI_3_CONÞAC CONSTANTIN"
3 "ARGEª" "ALBEªTII DE MUSCEL" 1375 1332 9 34 688 645 9 34 1500 812 664 12 12 309 4 242 9 97 0 0 0 3 0 0 0 0
3 "ARGEª" "ALBOTA" 3214 3167 47 0 1671 1624 47 0 3500 1829 1600 45 26 1143 12 183 0 242 0 12 8 0 0 0 0 0
3 "ARGEª" "ANINOASA" 2711 2688 23 0 1413 1390 23 0 3000 1587 1369 23 21 1012 8 74 22 251 0 0 0 2 0 0 0 0
3 "ARGEª" "AREFU" 2130 2124 5 1 728 722 5 1 2400 1672 704 16 8 507 13 83 9 89 0 0 0 3 0 0 0 0
3 "ARGEª" "BASCOV" 8303 8250 53 0 4027 3974 53 0 9303 5276 3928 75 24 2712 15 610 0 465 0 104 22 0 0 0 0 0
3 "ARGEª" "BÃBANA" 2407 2362 45 0 1136 1091 45 0 2600 1464 1087 24 25 617 7 257 0 192 0 10 4 0 0 0 0 0
3 "ARGEª" "BÃICULEªTI" 5006 4964 42 0 1964 1922 42 0 5700 3736 1905 31 28 1456 9 116 0 324 0 0 0 0 0 0 0 0
3 "ARGEª" "BÃLILEªTI" 3454 3427 27 0 1662 1635 27 0 3900 2238 1614 28 20 1206 12 87 0 309 0 0 0 0 0 0 0 0
3 "ARGEª" "BÂRLA" 4069 4025 44 0 1390 1346 44 0 4500 3110 1321 32 37 871 3 59 0 379 0 9 0 0 0 0 0 0
3 "ARGEª" "BELEÞI-NEGREªTI" 1611 1578 25 8 823 790 25 8 1800 977 803 12 8 497 3 62 0 239 0 2 0 0 0 0 0 0
3 "ARGEª" "BEREVOEªTI" 2696 2669 27 0 1310 1283 27 0 3000 1690 1223 43 44 823 12 50 20 318 0 0 0 0 0 0 0 0
3 "ARGEª" "BOGAÞI" 3893 3758 34 101 1894 1759 34 101 4200 2306 1828 43 23 1288 22 105 0 398 0 15 0 0 0 0 0 0
3 "ARGEª" "BOTENI" 2165 2088 9 68 1059 992 9 58 2400 1341 1018 25 16 751 8 83 0 176 0 0 0 0 0 0 0 0
3 "ARGEª" "BOÞEªTI" 990 976 14 0 475 461 14 0 1100 625 467 6 2 329 1 68 0 67 0 2 0 0 0 0 0 0
3 "ARGEª" "BRADU" 5952 5828 121 3 3456 3332 121 3 6400 2946 3380 49 25 1396 9 1712 0 222 0 28 13 0 0 0 0 0
3 "ARGEª" "BRÃDULEÞ" 1630 1618 12 0 829 817 12 0 1796 967 796 20 13 656 2 63 15 60 0 0 0 0 0 0 0 0
3 "ARGEª" "BUDEASA" 3302 3282 20 0 1306 1286 20 0 3600 2294 1265 18 23 888 8 113 0 256 0 0 0 0 0 0 0 0
3 "ARGEª" "BUGHEA DE JOS" 2399 2386 13 0 1123 1110 13 0 2700 1577 1078 22 23 646 12 80 25 314 0 0 0 1 0 0 0 0
3 "ARGEª" "BUGHEA DE SUS" 2413 2372 14 27 1207 1166 14 27 2700 1493 1133 44 30 792 7 106 20 205 0 0 0 3 0 0 0 0
3 "ARGEª" "BUZOEªTI" 4887 4842 43 2 1937 1892 43 2 5400 3463 1866 36 35 1227 19 199 0 401 0 20 0 0 0 0 0 0
3 "ARGEª" "CÃLDÃRARU" 2082 2024 21 37 943 885 21 37 2300 1357 882 18 43 592 6 56 0 225 0 3 0 0 0 0 0 0
3 "ARGEª" "CÃLINEªTI" 8921 8822 99 0 3805 3706 99 0 9800 5995 3600 125 80 2570 33 446 0 527 0 24 0 0 0 0 0 0
3 "ARGEª" "CÃTEASCA" 3044 3015 29 0 1292 1263 29 0 3301 2009 1247 25 20 873 6 118 0 243 0 7 0 0 0 0 0 0
3 "ARGEª" "CEPARI" 1941 1911 19 11 718 688 19 11 2100 1382 675 20 23 495 6 46 0 128 0 0 0 0 0 0 0 0
3 "ARGEª" "CETÃÞENI" 2380 2365 15 0 1007 992 15 0 2600 1593 955 41 11 697 3 77 13 164 0 0 0 1 0 0 0 0
3 "ARGEª" "CICÃNEªTI" 1808 1803 5 0 988 983 5 0 2000 1012 949 20 19 728 4 44 0 173 0 0 0 0 0 0 0 0
3 "ARGEª" "CIOFRÂNGENI" 2149 2133 16 0 1009 993 16 0 2398 1389 949 31 29 690 4 70 0 185 0 0 0 0 0 0 0 0
3 "ARGEª" "CIOMÃGEªTI" 975 957 11 7 501 483 11 7 1100 599 463 21 17 244 3 127 0 86 0 3 0 0 0 0 0 0
3 "ARGEª" "COCU" 2014 1968 46 0 745 699 46 0 2210 1465 721 17 7 520 4 29 0 167 0 1 0 0 0 0 0 0
3 "ARGEª" "CORBENI" 4720 4685 35 0 1629 1594 35 0 5200 3571 1547 43 39 1049 12 111 0 375 0 0 0 0 0 0 0 0
3 "ARGEª" "CORBI" 3476 3430 16 30 1677 1631 16 30 3800 2123 1597 61 19 1076 17 239 21 236 0 0 0 8 0 0 0 0
3 "ARGEª" "COªEªTI" 4446 4376 53 17 2022 1952 53 17 4900 2878 1940 36 46 1298 10 85 0 547 0 0 0 0 0 0 0 0
3 "ARGEª" "COTMEANA" 1699 1673 26 0 593 567 26 0 1900 1307 575 7 9 471 1 19 0 84 0 0 0 0 0 0 0 0
3 "ARGEª" "CUCA" 1774 1756 18 0 790 772 18 0 1900 1110 758 21 11 546 7 47 0 156 0 2 0 0 0 0 0 0
3 "ARGEª" "DAVIDEªTI" 2341 2313 27 1 1091 1063 27 1 2600 1509 1046 27 18 725 6 49 0 266 0 0 0 0 0 0 0 0
3 "ARGEª" "DÂMBOVICIOARA" 825 806 19 0 481 462 19 0 900 419 467 8 6 338 2 41 12 74 0 0 0 0 0 0 0 0
3 "ARGEª" "DÂRMÃNEªTI" 3037 2997 30 10 1217 1177 30 10 3300 2083 1190 14 13 808 6 64 0 312 0 0 0 0 0 0 0 0
3 "ARGEª" "DOBREªTI" 1501 1495 5 1 616 610 5 1 1703 1087 599 5 12 382 5 102 0 108 0 2 0 0 0 0 0 0
3 "ARGEª" "DOMNEªTI" 2682 2643 0 39 1407 1368 0 39 3000 1593 1373 23 11 1143 5 94 0 131 0 0 0 0 0 0 0 0
3 "ARGEª" "DRAGOSLAVELE" 2104 2086 18 0 1099 1081 18 0 2300 1201 1049 25 25 611 6 66 23 340 0 0 0 3 0 0 0 0
3 "ARGEª" "DRÃGANU" 1607 1586 1 20 502 481 1 20 1800 1298 492 4 6 419 3 14 0 56 0 0 0 0 0 0 0 0
3 "ARGEª" "GODENI" 2663 2655 7 1 1187 1179 7 1 2896 1709 1155 18 14 887 5 66 0 197 0 0 0 0 0 0 0 0
3 "ARGEª" "HÂRSEªTI" 2039 2020 12 7 997 978 12 7 2200 1203 956 19 22 691 8 41 0 212 0 4 0 0 0 0 0 0
3 "ARGEª" "HÂRTIEªTI" 1684 1659 25 0 998 973 25 0 1801 803 963 22 13 831 7 43 0 82 0 0 0 0 0 0 0 0
3 "ARGEª" "IZVORU" 1929 1924 5 0 823 818 5 0 2100 1277 775 30 18 511 4 18 0 239 0 3 0 0 0 0 0 0
3 "ARGEª" "LEORDENI" 4963 4903 37 23 2298 2238 37 23 5500 3202 2232 37 29 1615 14 164 0 421 0 18 0 0 0 0 0 0
3 "ARGEª" "LEREªTI" 4000 3971 11 18 1811 1782 11 18 4400 2589 1761 30 20 1302 9 140 33 271 0 0 0 6 0 0 0 0
3 "ARGEª" "LUNCA CORBULUI" 2435 2407 25 3 1026 998 25 3 2700 1674 984 19 23 561 5 204 0 204 0 10 0 0 0 0 0 0
3 "ARGEª" "MÃLURENI" 3634 3525 107 2 1586 1477 107 2 3900 2314 1523 27 36 1086 7 61 15 352 0 0 0 2 0 0 0 0
3 "ARGEª" "MÃRÃCINENI" 4202 4189 13 0 1789 1776 13 0 4600 2811 1760 20 9 1279 9 121 0 351 0 0 0 0 0 0 0 0
3 "ARGEª" "MERIªANI" 3584 3549 34 1 1560 1525 34 1 3900 2340 1499 32 29 1054 4 100 0 341 0 0 0 0 0 0 0 0
3 "ARGEª" "MICEªTI" 3466 3422 44 0 1479 1435 44 0 3800 2321 1426 28 25 935 7 74 0 410 0 0 0 0 0 0 0 0
3 "ARGEª" "MIHÃEªTI" 4811 4753 58 0 2280 2222 58 0 5196 2916 2194 41 45 1667 9 143 0 375 0 0 0 0 0 0 0 0
3 "ARGEª" "MIOARELE" 1382 1376 6 0 572 566 6 0 1600 1028 551 13 8 402 0 42 0 107 0 0 0 0 0 0 0 0
3 "ARGEª" "MIROªI" 2130 2095 10 25 976 941 10 25 2301 1325 947 10 19 714 10 46 0 167 0 10 0 0 0 0 0 0
3 "ARGEª" "MORÃREªTI" 1629 1623 4 2 499 493 4 2 1800 1301 483 5 11 318 1 63 0 101 0 0 0 0 0 0 0 0
3 "ARGEª" "MOªOAIA" 4302 4268 34 0 1854 1820 34 0 4700 2846 1788 36 30 1242 6 153 0 359 0 21 7 0 0 0 0 0
3 "ARGEª" "MOZÃCENI" 1892 1885 3 4 990 983 3 4 2100 1110 947 18 25 762 10 34 0 139 0 2 0 0 0 0 0 0
3 "ARGEª" "MUNICIPIUL CÂMPULUNG" 32911 32687 214 10 12571 12347 214 10 36100 23529 12229 273 69 8159 81 1467 309 2173 0 0 0 40 0 0 0 0
3 "ARGEª" "MUNICIPIUL CURTEA DE ARGEª" 29415 29240 153 22 11468 11294 153 21 32301 20835 11169 231 66 7685 61 1368 283 1734 0 0 0 38 0 0 0 0
3 "ARGEª" "MUNICIPIUL PITEªTI" 149812 149048 729 35 70885 70121 729 35 166002 95124 69018 1556 304 47419 295 11635 0 7099 0 2018 552 0 0 0 0 0
3 "ARGEª" "MUªÃTEªTI" 3232 3176 31 25 1430 1374 31 25 3500 2070 1353 39 38 1027 8 84 20 212 0 0 0 2 0 0 0 0
3 "ARGEª" "NEGRAªI" 1868 1838 28 2 980 950 28 2 2000 1020 944 19 17 705 9 65 0 162 0 3 0 0 0 0 0 0
3 "ARGEª" "NUCªOARA" 1237 1211 15 11 748 723 15 10 1400 652 716 17 15 530 9 52 3 120 0 0 0 2 0 0 0 0
3 "ARGEª" "OARJA" 2249 2197 24 28 1387 1335 24 28 2500 1113 1351 21 15 654 6 562 0 111 0 14 4 0 0 0 0 0
3 "ARGEª" "ORAª COSTEªTI" 9140 9070 70 0 3814 3744 70 0 10100 6286 3694 90 30 2365 23 609 0 666 0 31 0 0 0 0 0 0
3 "ARGEª" "ORAª MIOVENI" 29309 29115 191 3 13255 13061 191 3 32100 18845 12964 216 75 9500 53 1068 0 2343 0 0 0 0 0 0 0 0
3 "ARGEª" "ORAª ªTEFÃNEªTI" 11949 11620 328 1 4904 4575 328 1 12900 7996 4767 86 51 3116 26 516 0 1109 0 0 0 0 0 0 0 0
3 "ARGEª" "ORAª TOPOLOVENI" 8152 8057 93 2 3999 3906 93 0 9100 5101 3871 94 34 2682 13 497 0 639 0 40 0 0 0 0 0 0
3 "ARGEª" "PIETROªANI" 4799 4770 29 0 1954 1925 29 0 5300 3346 1868 41 45 1358 14 113 0 383 0 0 0 0 0 0 0 0
3 "ARGEª" "POIANA LACULUI" 5434 5387 47 0 2436 2389 47 0 6000 3564 2347 44 45 1194 7 432 0 691 0 23 0 0 0 0 0 0
3 "ARGEª" "POIENARII DE ARGEª" 914 912 2 0 427 425 2 0 1000 573 411 8 8 249 5 106 0 51 0 0 0 0 0 0 0 0
3 "ARGEª" "POIENARII DE MUSCEL" 2936 2904 32 0 879 847 32 0 3200 2321 851 17 11 547 4 118 0 182 0 0 0 0 0 0 0 0
3 "ARGEª" "POPEªTI" 1915 1845 70 0 944 874 70 0 2000 1056 885 40 19 665 7 69 0 139 0 5 0 0 0 0 0 0
3 "ARGEª" "PRIBOIENI" 3017 2992 17 8 1608 1583 17 8 3300 1692 1551 35 22 1216 13 109 0 207 0 6 0 0 0 0 0 0
3 "ARGEª" "RÂCA" 954 949 5 0 785 780 5 0 1000 215 780 2 3 760 0 13 0 6 0 1 0 0 0 0 0 0
3 "ARGEª" "RÃTEªTI" 2520 2492 27 1 1250 1222 27 1 2800 1550 1211 25 14 911 3 110 0 186 0 1 0 0 0 0 0 0
3 "ARGEª" "RECEA" 2474 2416 15 43 1139 1081 15 43 2700 1561 1081 38 20 806 4 68 0 194 0 9 0 0 0 0 0 0
3 "ARGEª" "ROCIU" 2302 2187 52 63 1451 1339 51 61 2500 1049 1420 20 11 1181 17 63 0 154 0 5 0 0 0 0 0 0
3 "ARGEª" "RUCÃR" 5107 4941 156 10 2274 2108 156 10 5400 3126 2234 28 12 1585 14 225 24 386 0 0 0 0 0 0 0 0
3 "ARGEª" "SÃLÃTRUCU" 1821 1806 9 6 820 805 9 6 2000 1180 779 16 25 554 7 29 0 189 0 0 0 0 0 0 0 0
3 "ARGEª" "SÃPATA" 1504 1479 22 3 790 765 22 3 1601 811 761 16 13 454 3 59 0 242 0 3 0 0 0 0 0 0
3 "ARGEª" "SCHITU GOLEªTI" 4061 4038 16 7 1420 1397 16 7 4500 3080 1368 28 24 1008 8 87 0 265 0 0 0 0 0 0 0 0
3 "ARGEª" "SLOBOZIA" 4038 3947 91 0 1479 1388 91 0 4400 2921 1425 29 25 1006 6 79 0 329 0 5 0 0 0 0 0 0
3 "ARGEª" "STÂLPENI" 4321 4247 16 58 2202 2128 16 58 4700 2498 2135 34 33 1730 7 104 0 294 0 0 0 0 0 0 0 0
3 "ARGEª" "STOENEªTI" 3715 3690 25 0 1439 1414 25 0 4100 2661 1375 32 32 1029 10 102 21 210 0 0 0 3 0 0 0 0
3 "ARGEª" "STOLNICI" 2751 2738 13 0 1143 1130 13 0 3000 1857 1110 16 17 764 5 71 0 267 0 3 0 0 0 0 0 0
3 "ARGEª" "SUSENI" 2639 2630 9 0 1138 1129 9 0 2900 1762 1107 12 19 866 8 59 0 164 0 10 0 0 0 0 0 0
3 "ARGEª" "ªTEFAN CEL MARE" 2039 1999 40 0 857 817 40 0 2200 1343 816 19 22 546 9 67 0 193 0 1 0 0 0 0 0 0
3 "ARGEª" "ªUICI" 2219 2189 30 0 985 955 30 0 2400 1415 928 35 22 711 4 57 0 156 0 0 0 0 0 0 0 0
3 "ARGEª" "TEIU" 1214 1209 5 0 546 541 5 0 1300 754 510 20 16 304 3 139 0 64 0 0 0 0 0 0 0 0
3 "ARGEª" "TIGVENI" 2485 2437 46 2 1277 1229 46 2 3100 1823 1204 42 31 840 6 76 9 269 0 0 0 4 0 0 0 0
3 "ARGEª" "ÞIÞEªTI" 3718 3647 28 43 1764 1693 28 43 4100 2336 1718 31 15 1339 6 94 0 279 0 0 0 0 0 0 0 0
3 "ARGEª" "UDA" 1832 1810 21 1 725 703 21 1 2000 1276 676 23 25 327 6 251 0 91 0 1 0 0 0 0 0 0
3 "ARGEª" "UNGHENI" 2625 2613 12 0 1135 1123 12 0 2900 1765 1070 54 11 444 8 421 0 188 0 9 0 0 0 0 0 0
3 "ARGEª" "VALEA DANULUI" 2621 2577 43 1 1111 1067 43 1 2900 1789 1062 29 20 675 7 138 15 222 0 0 0 5 0 0 0 0
3 "ARGEª" "VALEA IAªULUI" 2403 2372 28 3 875 844 28 3 2600 1725 835 21 19 579 11 96 13 135 0 0 0 1 0 0 0 0
3 "ARGEª" "VALEA MARE PRAVÃÞ" 3335 3305 30 0 1643 1613 30 0 3700 2057 1534 77 32 864 9 195 0 466 0 0 0 0 0 0 0 0
3 "ARGEª" "VEDEA" 3243 3215 28 0 1221 1193 28 0 3600 2379 1171 26 24 744 5 127 0 272 0 23 0 0 0 0 0 0
3 "ARGEª" "VLÃDEªTI" 2505 2498 7 0 1255 1248 7 0 2800 1545 1212 20 23 965 5 47 0 195 0 0 0 0 0 0 0 0
3 "ARGEª" "VULTUREªTI" 2264 2251 13 0 868 855 13 0 2498 1630 824 40 4 470 7 183 0 164 0 0 0 0 0 0 0 0
4 "BACÃU" "AGÃª" 5219 5174 45 0 2038 1993 45 0 5800 3762 1943 39 56 1296 20 164 44 389 7 23 0 0 0 0 0 0
4 "BACÃU" "ARDEOANI" 2046 2011 9 26 934 900 9 25 2202 1268 892 14 28 695 2 19 17 152 1 6 0 0 0 0 0 0
4 "BACÃU" "ASÃU" 5909 5865 36 8 2282 2238 36 8 6300 4018 2158 60 64 1415 2 128 57 526 4 26 0 0 0 0 0 0
4 "BACÃU" "BALCANI" 6546 6477 35 34 2342 2273 35 34 7203 4861 2239 52 51 1423 2 139 34 603 5 33 0 0 0 0 0 0
4 "BACÃU" "BÂRSÃNEªTI" 4016 4002 13 1 1661 1647 13 1 4500 2839 1600 34 27 1075 3 88 0 426 0 8 0 0 0 0 0 0
4 "BACÃU" "BEREªTI-BISTRIÞA" 1715 1684 31 0 646 615 31 0 1900 1254 620 7 19 370 2 52 14 168 0 14 0 0 0 0 0 0
4 "BACÃU" "BEREªTI-TAZLÃU" 4508 4335 47 126 2167 1994 47 126 4900 2733 2098 26 43 1582 1 81 52 358 6 18 0 0 0 0 0 0
4 "BACÃU" "BERZUNÞI" 4254 4214 25 15 1904 1864 25 15 4700 2796 1797 34 73 1389 1 74 0 319 0 14 0 0 0 0 0 0
4 "BACÃU" "BLÃGEªTI" 5726 5662 64 0 1945 1881 64 0 6200 4255 1814 70 61 1157 6 201 32 407 0 11 0 0 0 0 0 0
4 "BACÃU" "BOGDÃNEªTI" 2335 2322 13 0 738 725 13 0 2601 1863 704 15 19 499 5 58 0 131 0 11 0 0 0 0 0 0
4 "BACÃU" "BRUSTUROASA" 2772 2755 16 1 1197 1180 16 1 3000 1803 1129 24 44 782 1 161 24 153 0 8 0 0 0 0 0 0
4 "BACÃU" "BUCIUMI" 2399 2346 5 48 1289 1236 5 48 2599 1310 1253 19 17 1012 0 62 0 172 0 7 0 0 0 0 0 0
4 "BACÃU" "BUHOCI" 3948 3929 19 0 1350 1331 19 0 4400 3050 1284 36 30 778 3 199 26 241 1 36 0 0 0 0 0 0
4 "BACÃU" "CAªIN" 3222 3204 17 1 1348 1330 17 1 3500 2152 1252 34 62 813 2 242 0 183 0 12 0 0 0 0 0 0
4 "BACÃU" "CÃIUÞI" 4276 4248 27 1 1919 1891 27 1 4900 2981 1844 34 39 1209 9 74 0 539 0 13 0 0 0 0 0 0
4 "BACÃU" "CLEJA" 5572 5446 125 1 1876 1750 125 1 5900 4024 1713 87 76 956 41 210 0 440 0 66 0 0 0 0 0 0
4 "BACÃU" "COLONEªTI" 1619 1607 12 0 748 736 12 0 1800 1052 702 15 31 444 4 36 18 174 2 24 0 0 0 0 0 0
4 "BACÃU" "CORBASCA" 3964 3923 40 1 1037 996 40 1 4301 3264 934 52 51 594 7 116 0 192 0 25 0 0 0 0 0 0
4 "BACÃU" "COÞOFÃNEªTI" 2531 2478 52 1 1406 1353 52 1 2800 1394 1341 31 34 951 1 85 0 293 0 11 0 0 0 0 0 0
4 "BACÃU" "DÃMIENEªTI" 1547 1529 17 1 648 630 17 1 1700 1052 607 14 26 433 1 43 10 113 2 5 0 0 0 0 0 0
4 "BACÃU" "DEALU MORII" 2387 2246 34 107 1262 1158 34 70 2600 1338 1193 33 36 774 0 154 17 197 2 49 0 0 0 0 0 0
4 "BACÃU" "DOFTEANA" 8787 8746 39 2 4409 4368 39 2 9700 5291 4289 94 26 3193 14 145 0 906 0 31 0 0 0 0 0 0
4 "BACÃU" "FARAOANI" 4388 4369 16 3 1389 1370 16 3 4700 3311 1327 44 18 847 11 164 0 255 0 50 0 0 0 0 0 0
4 "BACÃU" "FILIPENI" 1831 1811 20 0 718 698 20 0 2000 1282 665 29 24 299 0 139 23 176 6 22 0 0 0 0 0 0
4 "BACÃU" "FILIPEªTI" 3726 3678 48 0 1461 1413 48 0 4100 2639 1403 28 30 924 6 162 34 252 4 21 0 0 0 0 0 0
4 "BACÃU" "GÃICEANA" 2333 2288 12 33 1187 1142 12 33 2600 1413 1120 22 45 769 22 69 0 241 0 19 0 0 0 0 0 0
4 "BACÃU" "GÂRLENI" 5429 5410 19 0 1650 1631 19 0 6000 4350 1586 39 25 707 12 287 23 534 0 23 0 0 0 0 0 0
4 "BACÃU" "GHIMEª-FÃGET" 3807 3773 34 0 1061 1027 34 0 4300 3239 990 35 36 229 289 202 24 199 37 10 0 0 0 0 0 0
4 "BACÃU" "GIOSENI" 3049 3045 4 0 793 789 4 0 3300 2507 747 28 18 491 2 120 11 113 2 8 0 0 0 0 0 0
4 "BACÃU" "GLÃVÃNEªTI" 2900 2894 6 0 1171 1165 6 0 3000 1829 1114 21 36 665 5 72 15 301 7 49 0 0 0 0 0 0
4 "BACÃU" "GURA VÃII" 4298 4256 42 0 1914 1872 42 0 5003 3089 1798 56 60 1142 4 393 0 227 0 32 0 0 0 0 0 0
4 "BACÃU" "HELEGIU" 5755 5663 91 1 2016 1924 91 1 6200 4184 1897 44 75 1178 1 292 0 397 0 29 0 0 0 0 0 0
4 "BACÃU" "HEMEIUª" 3916 3894 22 0 1406 1384 22 0 4300 2894 1362 37 7 734 3 294 34 257 0 40 0 0 0 0 0 0
4 "BACÃU" "HORGEªTI" 3706 3682 24 0 1558 1534 24 0 4000 2442 1478 26 54 918 1 88 27 428 7 9 0 0 0 0 0 0
4 "BACÃU" "HURUIEªTI" 2115 2039 62 14 1070 994 62 14 2500 1430 1019 33 18 815 1 61 0 134 0 8 0 0 0 0 0 0
4 "BACÃU" "ITEªTI" 1185 1141 19 25 636 596 19 21 1403 767 616 12 8 502 1 31 13 61 0 8 0 0 0 0 0 0
4 "BACÃU" "IZVORU BERHECIULUI" 1310 1298 12 0 568 556 12 0 1501 933 540 17 11 238 3 74 12 200 4 9 0 0 0 0 0 0
4 "BACÃU" "LETEA VECHE" 5282 5204 78 0 2369 2291 78 0 5700 3331 2269 78 22 1394 2 430 41 338 0 64 0 0 0 0 0 0
4 "BACÃU" "LIPOVA" 2243 2183 22 38 1214 1155 22 37 2500 1286 1156 24 34 832 1 50 22 243 7 1 0 0 0 0 0 0
4 "BACÃU" "LIVEZI" 4343 4310 33 0 1839 1806 33 0 4701 2862 1717 47 75 873 4 395 0 427 0 18 0 0 0 0 0 0
4 "BACÃU" "LUIZI-CÃLUGÃRA" 4153 4146 7 0 1362 1355 7 0 4600 3238 1280 57 25 764 9 232 39 214 2 20 0 0 0 0 0 0
4 "BACÃU" "MÃGIREªTI" 3594 3549 45 0 1642 1597 45 0 3900 2258 1581 43 18 1182 4 82 0 288 0 25 0 0 0 0 0 0
4 "BACÃU" "MÃGURA" 3856 3836 19 1 1192 1172 19 1 4201 3009 1157 24 11 662 1 200 22 251 3 18 0 0 0 0 0 0
4 "BACÃU" "MÃNÃSTIREA CAªIN" 4580 4574 6 0 1299 1293 6 0 4900 3601 1212 38 49 776 0 127 0 290 0 19 0 0 0 0 0 0
4 "BACÃU" "MÃRGINENI" 7558 7528 29 1 2579 2549 29 1 8299 5720 2458 63 58 1533 4 243 84 523 16 55 0 0 0 0 0 0
4 "BACÃU" "MOTOªENI" 2933 2885 48 0 1379 1331 48 0 3300 1921 1311 36 32 836 2 134 18 284 6 31 0 0 0 0 0 0
4 "BACÃU" "MUNICIPIUL BACÃU" 162782 162156 575 51 58530 57905 574 51 179505 120975 56564 1617 333 34141 124 8524 1636 9164 0 2975 0 0 0 0 0 0
4 "BACÃU" "MUNICIPIUL MOINEªTI" 20658 20505 120 33 8538 8385 120 33 22606 14068 8209 235 94 5139 27 637 0 2106 0 300 0 0 0 0 0 0
4 "BACÃU" "MUNICIPIUL ONEªTI" 46265 45885 321 59 17799 17420 321 58 50600 32801 17303 429 67 11258 60 3599 0 1659 0 727 0 0 0 0 0 0
4 "BACÃU" "NEGRI" 2404 2395 9 0 816 807 9 0 2600 1784 773 31 12 553 1 46 13 131 0 29 0 0 0 0 0 0
4 "BACÃU" "NICOLAE BÃLCESCU" 7809 7683 117 9 2298 2172 117 9 8600 6302 2189 67 42 1232 13 325 59 514 6 40 0 0 0 0 0 0
4 "BACÃU" "ODOBEªTI" 1826 1808 7 11 792 778 7 7 2000 1208 737 25 30 322 2 250 23 130 0 10 0 0 0 0 0 0
4 "BACÃU" "OITUZ" 7908 7811 94 3 2455 2358 94 3 8700 6245 2323 62 70 1560 13 189 0 515 0 46 0 0 0 0 0 0
4 "BACÃU" "ONCEªTI" 1320 1315 5 0 650 645 5 0 1400 750 614 18 18 412 1 58 3 132 1 7 0 0 0 0 0 0
4 "BACÃU" "ORAª BUHUªI" 17489 17382 104 3 5770 5663 104 3 19200 13430 5529 171 68 3540 16 577 127 1170 10 89 0 0 0 0 0 0
4 "BACÃU" "ORAª COMÃNEªTI" 20153 19978 138 37 8183 8008 138 37 22197 14014 7862 208 113 5478 22 466 0 1648 0 248 0 0 0 0 0 0
4 "BACÃU" "ORAª DÃRMÃNEªTI" 11554 11436 114 4 5169 5051 114 4 12599 7430 4875 168 126 3059 13 283 0 1423 0 97 0 0 0 0 0 0
4 "BACÃU" "ORAª SLÃNIC-MOLDOVA" 4206 4152 8 46 2038 1988 8 42 4602 2564 1959 60 19 1300 5 203 0 420 0 31 0 0 0 0 0 0
4 "BACÃU" "ORAª TÂRGU OCNA" 11209 11133 63 13 4759 4683 63 13 12317 7558 4609 113 37 2568 11 473 0 1450 0 107 0 0 0 0 0 0
4 "BACÃU" "ORBENI" 3173 3068 105 0 925 820 105 0 3400 2475 884 20 21 543 6 74 0 256 0 5 0 0 0 0 0 0
4 "BACÃU" "PALANCA" 2889 2874 15 0 1144 1129 15 0 3198 2054 1099 24 21 866 7 27 21 169 2 7 0 0 0 0 0 0
4 "BACÃU" "PARAVA" 2600 2574 26 0 724 698 26 0 2900 2176 668 20 36 323 5 79 0 256 0 5 0 0 0 0 0 0
4 "BACÃU" "PARINCEA" 3013 2979 33 1 1177 1143 33 1 3405 2228 1074 49 54 496 8 214 31 298 6 21 0 0 0 0 0 0
4 "BACÃU" "PÂNCEªTI" 3451 3403 48 0 1038 990 48 0 3700 2662 963 34 41 562 2 69 0 317 0 13 0 0 0 0 0 0
4 "BACÃU" "PÂRGÃREªTI" 3940 3909 31 0 1352 1321 31 0 4300 2948 1285 30 37 797 12 83 0 372 0 21 0 0 0 0 0 0
4 "BACÃU" "PÂRJOL" 5466 5358 98 10 1871 1763 98 10 5604 3733 1776 49 46 1190 29 71 50 404 7 25 0 0 0 0 0 0
4 "BACÃU" "PLOPANA" 2608 2575 32 1 1209 1176 32 1 2800 1591 1153 36 20 421 1 469 16 222 5 19 0 0 0 0 0 0
4 "BACÃU" "PODU TURCULUI" 4158 4131 27 0 1878 1851 27 0 4501 2623 1785 56 37 1159 4 192 20 296 3 111 0 0 0 0 0 0
